sentence_id,commit_id,commit_url,artifact,artifact_type,artifact_url,sentence,irrelevant_sentence,final_annotation,ground_truth_rationale
12834_5_11_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-352021057,"Looks like issue related to the log4j2 bug
https://issues.apache.org/jira/browse/LOG4J2-1902
There is no difference whether log4j shutdownHook disabled or not, log4j2 LoggerContext register shutdown hook in any case (((
```
public void start(final Configuration config) {
        ...
        if (configLock.tryLock()) {
            try {
                if (this.isInitialized() || this.isStopped()) {
                    if (this.configuration.isShutdownHookEnabled()) {
                        setUpShutdownHook();
                    }
                    this.setStarted();
                }
            } finally {
                configLock.unlock();
            }
        }
        setConfiguration(config);
        ...
```",FALSE,UNCODED,
12834_5_12_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384601357,"Based on the description above, I've tried to reproduce this using Spring Boot 1.5.12 and have been unable to do so.",FALSE,UNCODED,
12834_5_12_1,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384601357,"When I kill the application in such a way that the application context is closed, logging works as expected.",FALSE,UNCODED,
12834_5_12_2,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384601357,"Given that it's not clear if this is a problem in Spring Boot or in Log4j2, I can't justify spending more time on this without a sample that reproduces the described problem.",FALSE,UNCODED,
12834_5_12_3,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384601357,"@Myslyvchuk if you'd like us to spend time trying to help you, please take the time to provide a sample.",FALSE,UNCODED,
12834_5_13_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,@wilkinsona I  experienced the same problem and I know how to reproduce it.,FALSE,UNCODED,
12834_5_13_1,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,"I was willing to make a PR request for the issue, but could not decide which would be the right approach for spring boot and how to write a test that would handle regression.",FALSE,UNCODED,
12834_5_13_11,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,If you do this the same *(stop the context) for log4j2* it should also remove the shutdown action.,FALSE,ALTERNATIVES,
12834_5_13_12,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,Anyway I am not sure what else this might cause.,FALSE,UNCODED,
12834_5_13_13,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,"(also logback do not register a shutown hook by default, but only when add `<shutdownHook class=""ch.qos.logback.core.hook.DelayingShutdownHook""/>` element.",FALSE,ALTERNATIVES,
12834_5_13_14,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,To make things more interesting spring boot has its own facility shutdown the logger in a shutdown hook via `logging.register-shutdown-hook` property.,FALSE,UNCODED,
12834_5_13_2,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,"Here some of my findings:

To reproduce it
Create a bean that sleeps for some time during its dispose method and then log.",FALSE,UNCODED,
12834_5_13_3,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,The idea is the shutdown hook of the log4j2 to complete before the spring shutdown hook that closes the application context.,FALSE,UNCODED,
12834_5_13_4,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,"The thing is that `SpringBootConfigurationFactory` should not create a `DefaultConfiguration` becuase it registers a shutdown hook, no matter that the configuration is later replaced in `Log4J2LoggingSystem#loadConfiguration`.",FALSE,NEED,
12834_5_13_5,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,One possible solution is to subclass the `DefaultConfiguration` and set register shutdown hook to `false`.,FALSE,GOAL,
12834_5_13_6,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,"Maybe the built in xml files for log4j2 should also have `shutdownHook=""disable""` attribute in their `Configuration` elements.",FALSE,UNCODED,
12834_5_13_8,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,Another possible solution is to mimic what is done by the logback logging system.,FALSE,ALTERNATIVES,
12834_5_13_9,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384619974,It stops and resets the context before loading the default spring boot configuration.,FALSE,ALTERNATIVES,
12834_5_14_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384626395,"Thanks very much, @tsachev.",FALSE,UNCODED,
12834_5_14_1,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384626395,That's allowed me to reproduce the problem of the logging not appearing.,FALSE,UNCODED,
12834_5_14_2,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384626395,"I haven't been able to reproduce the warning about the shutdown hook registration, though.",FALSE,UNCODED,
12834_5_14_3,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-384626395,"Here's some code that reproduces the logging not appearing:

```java
package com.example.demo;

import org.apache.commons.logging.Log;
import org.apache.commons.logging.LogFactory;
import org.springframework.boot.SpringApplication;
import org.springframework.boot.autoconfigure.SpringBootApplication;
import org.springframework.context.annotation.Bean;

@SpringBootApplication
public class Gh11360Application {

	public static void main(String[] args) {
		SpringApplication.run(Gh11360Application.class, args);
	}

	@Bean
	public SlowClose slowClose() {
		return new SlowClose();
	}

	public static class SlowClose {

		private Log logger = LogFactory.getLog(SlowClose.class);

		public void close() throws InterruptedException {
			Thread.sleep(5000);
			logger.info(""Closed"");
		}

	}

}
```

With the following dependencies there isn't even a need to kill or CTRL+C the application as a graceful shutdown happens automatically:

```xml
<dependency>
	<groupId>org.springframework.boot</groupId>
	<artifactId>spring-boot-starter</artifactId>
	<exclusions>
		<exclusion>
			<groupId>org.springframework.boot</groupId>
			<artifactId>spring-boot-starter-logging</artifactId>
		</exclusion>
	</exclusions>
</dependency>
<dependency>
	<groupId>org.springframework.boot</groupId>
	<artifactId>spring-boot-starter-log4j2</artifactId>
</dependency>
```",FALSE,UNCODED,
12834_5_15_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-399044265,"A workaround is to set the `log4j.shutdownHookEnabled` system property to `false` very early in your application (before anything that does any logging is called):

```",FALSE,ALTERNATIVES,
12834_5_15_2,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-399044265,"public static void main(String[] args) {
	System.setProperty(""log4j.shutdownHookEnabled"", Boolean.toString(false));
	SpringApplication.run(Gh13360Application.class, args);
}
```

I think the right thing for Boot to do is to behave in the same way the Log4j does (or at least is intended to) with `log4j-web` on the classpath and disable the shutdown hook automatically as Log4j will be shutdown as part of the application context closing anyway.",FALSE,UNCODED,
12834_5_15_3,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360#issuecomment-399044265,It remains to be seen if that's possible.,FALSE,UNCODED,
12834_5_16_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360,remapping for endpoints,TRUE,UNCODED,
12834_5_17_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360,"In traditional systems, endpoints are being mapped to controllers, but for aspect oriented development, endpoints need to be abstracts away for 'separation of concern'; business logic is NOT the communication layer (ie I/O) and thus we need to have a way to have MVC  and manually handle the mapping of the endpoints so the framework doesn't take this over.",TRUE,UNCODED,
12834_5_17_1,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360,http://en.wikipedia.org/wiki/Communication_endpoint,TRUE,UNCODED,
12834_5_17_2,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360,Am giving a talk on this at SpringOne.,TRUE,UNCODED,
12834_5_17_3,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360,Basically what I have done is to separate this to handlerInterceptors with preHandler and postHandler for all acceptable entrypoints for an api.,TRUE,UNCODED,
12834_5_17_5,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360,More and more I think we are going to see and need a separation of this layer from business logic.,TRUE,UNCODED,
12834_5_18_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360#issuecomment-51803866,It sounds like you are suggesting some core changes to the `HandlerInterceptor` interface which is part of `spring-mvc` and not Spring Boot.,TRUE,UNCODED,
12834_5_18_1,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360#issuecomment-51803866,I'd suggest raising an issue in the [Spring Framework JIRA](https://jira.spring.io/browse/SPR/?selectedTab=com.atlassian.jira.jira-projects-plugin:summary-panel).,TRUE,UNCODED,
12834_5_19_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360#issuecomment-51808276,my apologies.,TRUE,UNCODED,
12834_5_19_1,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360#issuecomment-51808276,I was just going over the endpoints and saw the resolve in the front controller.,TRUE,UNCODED,
12834_5_19_2,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360#issuecomment-51808276,I was planning on using the handler interceptors but saw the other endpoints and wanted to mention maybe allowing for manual manipulation.,TRUE,UNCODED,
12834_5_19_3,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360#issuecomment-51808276,"Again, sorry for my confusion.",TRUE,UNCODED,
12834_5_20_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360#issuecomment-51808557,The `Endpoint` interface in Spring Boot is a general purpose actuator interface.,TRUE,UNCODED,
12834_5_20_1,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360#issuecomment-51808557,"Spring MVC exposes them, but they are also exposed over JMX and even SSH.",TRUE,UNCODED,
12834_5_20_2,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360#issuecomment-51808557,If you want to a change to that interface then that is Boot specific but if you are looking more generally at Spring MVC then you probably want the JIRA.,TRUE,UNCODED,
12834_5_21_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/1360,ISSUE,https://github.com/spring-projects/spring-boot/issues/1360#issuecomment-51819738,Thank you sir for the education :),TRUE,UNCODED,
12834_5_22_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/3360,ISSUE,https://github.com/spring-projects/spring-boot/issues/3360,Disable /logfile endpoint if there is no logfile,TRUE,UNCODED,
12834_5_23_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/3360,ISSUE,https://github.com/spring-projects/spring-boot/issues/3360,It seems a bit strange at the minute to have this endpoint if it is never going to have any data.,TRUE,UNCODED,
12834_5_23_1,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/3360,ISSUE,https://github.com/spring-projects/spring-boot/issues/3360,It's also not very 12-factor to have a log file so we'd like not to encourage people to use it.,TRUE,UNCODED,
12834_5_24_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/3360,ISSUE,https://github.com/spring-projects/spring-boot/issues/3360#issuecomment-117282846,"In my original PR #2294 there was a `@ConditionalOnExpression(""'${logging.file:}' != '' || '${logging.path:}' != ''"")` so the endpoint was only present when a logfile was configured....",TRUE,UNCODED,
12834_5_25_1,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/3360,ISSUE,https://github.com/spring-projects/spring-boot/issues/3360#issuecomment-117288017,That seems to have been lost.,TRUE,UNCODED,
12834_5_26_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/3360,ISSUE,https://github.com/spring-projects/spring-boot/issues/3360#issuecomment-117846103,I've been trying to keep SpEL conditions to a minimum because they can slow down startup time so I think I just dropped it figuring the extra endpoint wouldn't matter.,TRUE,UNCODED,
12834_5_26_1,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/3360,ISSUE,https://github.com/spring-projects/spring-boot/issues/3360#issuecomment-117846103,"The endpoint implementation returns 404 if the logfile isn't found, is that any different that it being not registered in the first place?",TRUE,UNCODED,
12834_5_27_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/3360,ISSUE,https://github.com/spring-projects/spring-boot/issues/3360#issuecomment-117918661,Yes it is - especially if we support hypermedia for the endpoints (it would be strange to be able to discover an endpoint for a resource that didn't exist).,TRUE,UNCODED,
12834_5_27_1,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/3360,ISSUE,https://github.com/spring-projects/spring-boot/issues/3360#issuecomment-117918661,Maybe we could set an enabled flag later in the lifecycle if you are worried about conditions.,TRUE,UNCODED,
12834_5_9_0,12834,https://github.com/spring-projects/spring-boot/commit/8a0f0354dfed2fc6d4cb1b046ec03fe5b7ff1146,https://github.com/spring-projects/spring-boot/issues/11360,ISSUE,https://github.com/spring-projects/spring-boot/issues/11360,Log4j2 shutdown before it prints the last messages during graceful shutdown of spring boot application.,FALSE,NEED,
14243_1_1_0,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,COMMIT_MESSAGE,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,"Fix MavenSettings’ handling of profiles activated by a file

Previously, MavenSettings used a FileProfileActivator with no
PathTransformer.",FALSE,GOAL,"GOAL: Update MavenSettings to configure its FileProfileActivator with a PathTransformer.
NEED: Fix NullPointerException so that Spring Boot can create the app.
ALTERNATIVES: Delete old maven `~/.m2/settings.xml` as a workaround."
14243_1_1_1,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,COMMIT_MESSAGE,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,"If a settings.xml file contains a file-activated
profile",FALSE,NEED,
14243_1_1_2,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,COMMIT_MESSAGE,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,this would result in an NPE within Maven.,FALSE,NEED,
14243_1_1_3,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,COMMIT_MESSAGE,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,"This was made worse
by the NPE not being included in the resulting failure message which
hampered diagnosis of the problem.",FALSE,NEED,
14243_1_1_5,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,COMMIT_MESSAGE,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,"This commit updates MavenSettings to configure its FileProfileActivator
with a PathTransformer.",FALSE,GOAL,
14243_1_1_6,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,COMMIT_MESSAGE,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,"It also improves the failure message that’s
created from any problems that are reported by Maven while determining
the active profiles to include a problem’s exception if it has one.

Closes gh-4826",FALSE,GOAL,
14243_3_10_0,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,spring-boot-cli/src/main/java/org/springframework/boot/cli/compiler/maven/MavenSettings.java,CLASS_JAVADOCS,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,[spring-boot-cli/src/main/java/org/springframework/boot/cli/compiler/maven/MavenSettings.java#MavenSettings]: An encapsulation of settings read from a user's Maven settings.xml.,FALSE,UNCODED,
14243_3_10_1,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,spring-boot-cli/src/main/java/org/springframework/boot/cli/compiler/maven/MavenSettings.java,CLASS_JAVADOCS,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,[spring-boot-cli/src/main/java/org/springframework/boot/cli/compiler/maven/MavenSettings.java#MavenSettings]: @author Andy Wilkinson @since 1.3.0 @see MavenSettingsReader,FALSE,UNCODED,
14243_5_3_0,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/issues/4826,ISSUE,https://github.com/spring-projects/spring-boot/issues/4826,Spring boot in Grails is trying is read my maven settings.xml and failing to create app,FALSE,NEED,
14243_5_4_0,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/issues/4826,ISSUE,https://github.com/spring-projects/spring-boot/issues/4826,"Issue ref: https://github.com/grails/grails-core/issues/9487

Grails 3.1.0.M3 was reading my `settings.xml` present in `\<user.home\>/.m2/settings.xml`",FALSE,UNCODED,
14243_5_4_10,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/issues/4826,ISSUE,https://github.com/spring-projects/spring-boot/issues/4826,"Use --verbose to see entire trace.)
java.lang.IllegalStateException:",FALSE,UNCODED,
14243_5_4_12,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/issues/4826,ISSUE,https://github.com/spring-projects/spring-boot/issues/4826,to determine active profiles,FALSE,UNCODED,
14243_5_4_15,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/issues/4826,ISSUE,https://github.com/spring-projects/spring-boot/issues/4826,"Failed to determine activation for profile snc-release at null

    at org.springframework.boot.cli.compiler.maven.MavenSettings.determineActiveProfiles(MavenSettings.java:134)
    at org.springframework.boot.cli.compiler.maven.MavenSettings.<init>(MavenSettings.java:87)
    at org.springframework.boot.cli.compiler.maven.MavenSettingsReader.readSettings(MavenSettingsReader.java:64)
    at org.springframework.boot.cli.compiler.grape.SettingsXmlRepositorySystemSessionAutoConfiguration.getSettings(SettingsXmlRepositorySystemSessionAutoConfiguration.java:47)
    at org.springframework.boot.cli.compiler.grape.SettingsXmlRepositorySystemSessionAutoConfiguration.apply(SettingsXmlRepositorySystemSessionAutoConfiguration.java:38)
    at org.springframework.boot.cli.compiler.grape.AetherGrapeEngineFactory.create(AetherGrapeEngineFactory.java:59)
    at org.grails.cli.profile.repository.MavenProfileRepository.<init>(MavenProfileRepository.groovy:51)
    at org.grails.cli.GrailsCli.createMavenProfileRepository(GrailsCli.groovy:327)
    at org.grails.cli.GrailsCli.execute(GrailsCli.groovy:236)
    at org.grails.cli.GrailsCli.main(GrailsCli.groovy:162)
| Error Error occurred running Grails CLI:",FALSE,UNCODED,
14243_5_4_16,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/issues/4826,ISSUE,https://github.com/spring-projects/spring-boot/issues/4826,Failed to determine active profiles:,FALSE,UNCODED,
14243_5_4_17,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/issues/4826,ISSUE,https://github.com/spring-projects/spring-boot/issues/4826,"Failed to determine activation for profile snc-release at null
```

`~/.m2/settings.xml`:
I'm having:

```
<profile>
    <id>snc-release</id>
    <activation>
        <file>
            <exists>${user.home}/.m2/some_dumy_file</exists>
        </file>
    </activation>

    <repositories>
        <repository>
            <!-- A repo to be activated -->
        </repository>
    </repositories>
</profile>
```

Workaround:
Delete my old maven `~/.m2/settings.xml`
Bad workaround but only solution to me right now.",FALSE,ALTERNATIVES,
14243_5_4_6,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/issues/4826,ISSUE,https://github.com/spring-projects/spring-boot/issues/4826,| Error Error occurred running Grails CLI:,FALSE,UNCODED,
14243_5_4_7,14243,https://github.com/spring-projects/spring-boot/commit/c4f756daee43f89e0ba832ceac17bac216fc899b,https://github.com/spring-projects/spring-boot/issues/4826,ISSUE,https://github.com/spring-projects/spring-boot/issues/4826,Failed to determine active profiles:,FALSE,UNCODED,
