id,repo_id,label,url,commit message,commitDate,java_file_change_count,line_change_count,sampling_commit
8744,5,0,https://github.com/spring-projects/spring-boot/commit/869141766b18a18c4d6c45ff4e88d12d67291e19,"Use deterministic ordering of JavaBean methods <enter>  <enter> Update `JavaBeanBinder` so that methods and fields are sorted before <enter> being processed. This ensures that setters are called in a deterministic <enter> order, rather than the unspecified and variable order that reflection <enter> provides. <enter>  <enter> Fixes gh-24068",2020-12-10T02:14:58Z,2,67,0
8834,5,2,https://github.com/spring-projects/spring-boot/commit/e0a061707e01ef32da5d8f574b8a3ccf8b83dcd9,Fix checkstyle header violation <enter>  <enter> See gh-24337,2020-12-05T15:51:37Z,1,1,1
10854,5,0,https://github.com/spring-projects/spring-boot/commit/8ccf7ee489fccaeafbaf49a210f41d188922b113,Make file detection more resilient across restarts <enter>  <enter> Retain file snapshot state across devtools restarts to help prevent <enter> detection failures. <enter>  <enter> Closes gh-19543,2020-08-31T20:21:30Z,5,196,0
11743,5,1,https://github.com/spring-projects/spring-boot/commit/dfd233cadaafd535bc68f1f502cfa7d91114f617,Polish,2020-08-06T18:18:53Z,3,82,0
27983,5,3,https://github.com/spring-projects/spring-boot/commit/0db6799def3119b20798fc1b742e61db2d471dbf,Polish spring-boot-loader-tools <enter>  <enter> Issue: #53129653,2013-07-30T07:04:20Z,2,11,0
4168,2,0,https://github.com/apache/dubbo/commit/c1b686545cc1adaa1ff69c1493a094b751cad52f,Remove unused code.,2018-04-28T03:12:57Z,1,9,0
4182,2,0,https://github.com/apache/dubbo/commit/6ec0225cfa9b45c8349d19019f965d5c52d40a09,Remove unnecessary null check and fix typo.,2018-05-09T07:15:01Z,1,6,0
4185,2,0,https://github.com/apache/dubbo/commit/243e57130646c69c047910dd079f19cbadc57613,Remove unnecessary null check.,2018-05-09T07:08:07Z,1,2,0
4190,2,0,https://github.com/apache/dubbo/commit/51e2e80158c1d2f10cf8c38ae533e8c09ef91e9a,Remove unnecessary null check.,2018-05-09T07:01:54Z,1,2,0
4195,2,0,https://github.com/apache/dubbo/commit/203078981bb23517703e7bbb60925b8542bc8983,Ignore testStatusChecker since it is unstable and consider removing it later.,2018-05-13T00:30:03Z,1,7,0
4196,2,3,https://github.com/apache/dubbo/commit/5adaa26b7a94c3ce1c84f59a677a1c3bd1f5c983,Remove unnecessary null check.,2018-05-09T06:57:45Z,1,3,0
12336,5,2,https://github.com/spring-projects/spring-boot/commit/dd11b8adba6226e5be30944b4c8c8d42eaf12430,Fix checkstyle violation <enter>  <enter> See gh-21266,2020-04-30T10:20:52Z,1,9,0
12358,5,0,https://github.com/spring-projects/spring-boot/commit/b6e4c0f01286ec31439ae941ff842700374367de,Add group property to DynatraceProperties <enter>  <enter> See gh-19369,2019-12-13T15:41:51Z,3,26,0
13869,5,2,https://github.com/spring-projects/spring-boot/commit/911b12f28d1a6584eb9a0f849f6e953fad840b86,Fix JsonParser deprecation <enter>  <enter> See gh-18750,2019-10-25T16:04:15Z,1,2,0
14559,5,0,https://github.com/spring-projects/spring-boot/commit/3d27391d47910f73c1e889b76030a53038a38f25,Allow StringSequence.isEmpty() to be compatible with JDK 15 <enter>  <enter> JDK 15 introduces isEmpty() on CharSequence which clashes with the one <enter> declared in StringSequence because it is not public. <enter>  <enter> See gh-21713,2020-06-05T15:25:00Z,1,7,0
17486,5,3,https://github.com/spring-projects/spring-boot/commit/29605bacd2a23e5c0736254a62b2956f4edd79a7,Polish stream creation in some PropertySources <enter>  <enter> Closes gh-13343,2018-06-03T10:40:21Z,2,11,0
25592,5,0,https://github.com/spring-projects/spring-boot/commit/ba46e77169ac1a5fa92dee8345ba002bbf5918ba,Optimize checks for java classes in Binder <enter>  <enter> Closes gh-13567,2018-06-24T15:45:37Z,2,8,0
26079,5,0,https://github.com/spring-projects/spring-boot/commit/46e59503ec4b3d8bea4c789f763882ab629750f4,Use JSONObject.putOpt in JsonConverter <enter>  <enter> Closes gh-15595,2019-01-01T11:07:31Z,1,19,0
7819,4,0,https://github.com/square/okhttp/commit/80cb022e49e63cbf304654f41153d5d4fd2cde50,fix #789: Reorder test to ensure call is canceled before its body is returned.,2014-05-05T05:33:06Z,1,9,0
7943,4,1,https://github.com/square/okhttp/commit/e19326c0337758817e5879f9e1bef452d27f9a4a,Add MockWebServerRule.,2014-04-24T06:01:55Z,2,190,0
8199,4,3,https://github.com/square/okhttp/commit/15099af48064c22bc3357b01c9efcb1aa43c4819,Flush control frames; don't flush user frames.,2014-02-01T20:52:12Z,2,6,0
8204,4,3,https://github.com/square/okhttp/commit/08bc3c8808ec4495a1284ed6eb2325d44b435d33,Add MockWebServer.setNpnProtocols,2014-02-01T19:00:49Z,3,31,1
8224,4,3,https://github.com/square/okhttp/commit/241814257b774f39896d7384c3452ef22612307f,Backfill spdy and http/2 related tests wrt zero-length messages.,2014-01-24T09:47:03Z,3,166,0
8237,4,3,https://github.com/square/okhttp/commit/0c5b5454bc8e9c24160a5df1f5b83a0532323ee1,Read priority flag on http/2 headers frame.,2014-01-21T04:55:14Z,3,43,0
8250,4,3,https://github.com/square/okhttp/commit/04e1002ad11b41d6483e614c673cfaa81ae1a551,Support more than 64 referenced headers in HPACK.,2014-01-17T21:18:45Z,4,126,0
8319,4,2,https://github.com/square/okhttp/commit/af5e60af84da628125b6fa832bdb45093c4bba71,issue #364: spdy should set content-length when it is known.,2013-12-07T20:16:34Z,2,50,0
146,1,0,https://github.com/junit-team/junit4/commit/eb75886b2be7edf709441962bf3272e4319823c5,Add tests for serialization of Result.assumptionFailureCount.,2018-06-05T15:45:08Z,2,113,0
446,1,3,https://github.com/junit-team/junit4/commit/b1db2bb47b95aced929b7f801c9185045481da05,Remove tabs,2012-10-24T19:34:27Z,2,32,0
495,1,3,https://github.com/junit-team/junit4/commit/bbacbd93334540a5054bb50488f662c3f81a9c00,Remove @Deprecated from MethodRule and related methods.,2012-09-29T19:12:35Z,5,39,0
650,1,3,https://github.com/junit-team/junit4/commit/d96a05f8d33ed781c701c58dd285bf6464112719,Create a Builder for FailOnTimeout. <enter> Delete all constructors created since 4.11 was released. <enter> Fix style issues.,2014-09-03T05:23:15Z,3,148,0
805,1,3,https://github.com/junit-team/junit4/commit/f6149a9236d9a2778bf2fd6db927fd9f498a79c8,Make serialization of Result compatible with 4.11,2014-09-28T04:35:09Z,2,176,0
811,1,2,https://github.com/junit-team/junit4/commit/6d551f321d7bdcdafc2acbe0b5a3988bdc91b10f,RunNotifier.pleaseStop() is now thread-safe,2012-04-03T06:08:57Z,1,2,0
914,1,2,https://github.com/junit-team/junit4/commit/f15ee64ef898f26775b90e4baf19251a76e5b1e0,Fix method names in TemporaryFolderUsageTest.,2017-01-07T08:30:08Z,1,8,0
928,1,0,https://github.com/junit-team/junit4/commit/5eee07b3e21f196b8cb937fb88eb8cf4be694f76,"Optimize ParentRunner.filter for nested suites <enter>  <enter> Prior to this change, applying a filter to a nested suite would create redundant nested filters",2011-05-31T03:08:41Z,1,16,1
1003,1,3,https://github.com/junit-team/junit4/commit/a5acc2defe0134d179cf15424202b5403eef74d4,Improve error message when TemporaryFolder.newFolder() fails.,2017-01-06T17:40:52Z,2,39,0
1067,1,0,https://github.com/junit-team/junit4/commit/e857122bff2a9774c4f44df4a7d531b902e406df,Fix issue 30. Make TestWatcher abstract.,2011-01-08T04:53:42Z,3,6,1
1271,1,3,https://github.com/junit-team/junit4/commit/4042487e40bb441ad4388373e5c91d727b74e0db,Improve error message if the thrown exception has the same class but the classes are loaded from different class loaders.,2016-11-27T19:24:22Z,1,12,1
12420,5,2,https://github.com/spring-projects/spring-boot/commit/02a1c435874fa8ed72db227b3bd911d079fc7cee,Fix tests,2018-11-29T05:26:47Z,1,10,1
14104,5,0,https://github.com/spring-projects/spring-boot/commit/7ea87705246d47ae2286aab2b713849c38324589,Polish 'Fix request factory used with withBasicAuth' <enter>  <enter> Fixes gh-15982,2019-03-19T00:49:41Z,2,37,0
16897,5,0,https://github.com/spring-projects/spring-boot/commit/87680b4ee595ef9417495f443f0b475ff96e9e87,"Fix profile precedence when active and include provided <enter>  <enter> Before 2.0.2, if profiles were activated via the environment using the <enter> active and include profile property, profiles specified via the active <enter> property would take precedence. This commit restores that behavior. <enter>  <enter> Fixes gh-13513",2018-06-18T23:24:49Z,2,14,0
6921,4,0,https://github.com/square/okhttp/commit/abb0a790802996d1039c35424b70b0f3f06b94b7,First step towards HTTP/2 automatic pings. (#3874) <enter>  <enter> This changes the executor services in HTTP/2 connection to split up <enter> listener executors (of which there may be many threads) from writer <enter> executors (of which there is one per connection). <enter>  <enter> This adds a scheduled executor job to send pings on an interval. We <enter> don't yet fail the connection if pongs are not received. <enter>  <enter> For follow-up there's some work to remove exising APIs to send pings <enter> through the HTTP/2 APIs. These are unused and make it awkard to <enter> confirm that only the automatic pings are being replied to. <enter>  <enter> See https://github.com/square/okhttp/issues/3261,2018-02-22T01:17:09Z,5,188,0
7000,4,0,https://github.com/square/okhttp/commit/3646138247488c9832a7f325401fe0b12fcdbebf,Don't summarize the request and response headers. (#3576) <enter>  <enter> Just pass the Request and Response objects in directly.,2017-09-03T23:35:56Z,6,96,0
7004,4,2,https://github.com/square/okhttp/commit/a95ec06a5037f7ca84f4f596397ce6090734c59b,Fix a race in WebSocketHttpTest. (#3570) <enter>  <enter> We were assuming on a client failure the server wouldn't have any <enter> further events. But it will get a failure if we give it a moment. <enter> This was causing some test flakiness.,2017-09-01T16:39:24Z,1,1,0
3190,2,2,https://github.com/apache/dubbo/commit/c14605e15600e6817e12db07826ca896420f65d3,bugfix follow #4127 (#4155),2019-05-24T15:50:47Z,1,10,0
3196,2,0,https://github.com/apache/dubbo/commit/5caa422add46efa9b6de8c0e763e1ccecbcbfacd,just for modify comments and imports (#3227),2019-01-14T14:34:09Z,2,19,0
3445,2,0,https://github.com/apache/dubbo/commit/2497dcf1924335071d2e0f2339fa8ab4a3c34b71,make metadata key contain : when version and group is empty (#4465),2019-07-04T09:23:26Z,2,8,0
3446,2,2,https://github.com/apache/dubbo/commit/18773aa4d0925693839be7f53c0eee27697ebc1d,fix qos configuration cannot work after added 'qos-enable' style support (#4378) <enter>  <enter> fixes #4377,2019-06-25T07:52:54Z,2,43,0
3595,2,3,https://github.com/apache/dubbo/commit/5a9406c66d0ae1aabc1a83c1821f070ec823aa8b,modify metadata store from sync to async,2018-12-05T06:24:35Z,7,112,0
3752,2,3,https://github.com/apache/dubbo/commit/0aebefec3d4653c5144e4e68e77049d7b1198b1d,modify consumer metadatareport: param type from string to map,2018-11-20T02:00:11Z,7,66,0
3819,2,2,https://github.com/apache/dubbo/commit/d8db928d0a080767fe7ad4a3398d17ec39ec9614,fix :dubbo.properties cannot work on MetadataReportConfig,2018-11-08T10:31:15Z,1,4,0
3917,2,3,https://github.com/apache/dubbo/commit/1e6800bea49698c6d27b0ab05a1ffb15edff634b,seperate retry from AbstractMetadataReport,2018-10-23T06:39:10Z,3,127,0
3969,2,3,https://github.com/apache/dubbo/commit/d3469fde5038c71b7a69e44735e708c06bc720c2,delete class,2018-10-09T10:45:12Z,4,74,0
3984,2,0,https://github.com/apache/dubbo/commit/336ffd1db4a65fb77285674821e86e7b9274e944,add unit test,2018-09-29T07:09:12Z,5,136,0
3995,2,0,https://github.com/apache/dubbo/commit/6f86a8e71dc6925e35e7fcb0e6c18ca879b13494,add tests,2018-09-20T09:39:15Z,2,40,0
1402,1,1,https://github.com/junit-team/junit4/commit/a268686d96bfbb328e02b363c3f0f72da54f9fc6,checkpoint,2009-08-20T14:30:12Z,4,187,0
1474,1,0,https://github.com/junit-team/junit4/commit/c618504adee4bc91b3bd7e0ff06be6e1fa9d88cc,Cleaning up compile errors from reverting hamcrest change,2009-07-20T14:41:18Z,1,59,0
1788,1,3,https://github.com/junit-team/junit4/commit/d5af0e46c1cd912ef0932ce868517b1e8335531e,ExpectedException drastically simplified,2009-06-01T20:37:05Z,3,116,0
1817,1,0,https://github.com/junit-team/junit4/commit/9164fdee10603ebdb2b4a7d78ab00046fa3ad37f,Hamcrest 1.2 documented in release notes,2009-05-29T15:56:22Z,4,65,0
1863,1,3,https://github.com/junit-team/junit4/commit/3bcf273c37bc31e1f13986b02977cadbcd2b5a76,Removing more TODOs <enter>  <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org>,2009-05-11T20:50:19Z,3,17,0
1864,1,3,https://github.com/junit-team/junit4/commit/4d6f0702dae590809b808230f027a60aa0a4a345,Added parallel tests to AllTests,2009-05-08T14:35:06Z,1,6,0
1871,1,3,https://github.com/junit-team/junit4/commit/9f1840115193b7d1bc4bc0b2715d762d317689dd,Ignore test for gump (need better long-term solution),2009-05-06T15:31:30Z,2,6,0
1891,1,2,https://github.com/junit-team/junit4/commit/fdc9cd5ea91f5ae1d7e5991abadd1b3f989626f7,Incorporated James Abbley's patch for ParallelComputer <enter>  <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org>,2009-05-04T17:52:47Z,1,28,0
1901,1,3,https://github.com/junit-team/junit4/commit/44e2ed65cd904fc03aecd3b0763856009294bdec,Finishing the work of ComparisonCriteria <enter>  <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org>,2009-04-30T18:52:12Z,4,168,0
1940,1,0,https://github.com/junit-team/junit4/commit/503a3b0d79d395ae5c05fee40cd4de2b927b7808,We're 4.7 now <enter>  <enter> Signed-off-by: Kent Beck <kent@threeriversinstitute.org>,2009-04-20T19:35:42Z,1,2,0
1949,1,2,https://github.com/junit-team/junit4/commit/f9168cb066a53dc63f7346f6bb3d25a46d0ccbed,Fix javadoc on Parameterized,2009-04-20T19:08:34Z,1,4,0
1968,1,0,https://github.com/junit-team/junit4/commit/f3c211455b9e09be36e4bf7ccc499fbdd35a527a,"Finished release notes, I think",2009-03-10T14:44:22Z,5,66,0
1313,1,0,https://github.com/junit-team/junit4/commit/46036e7146f9dd0ca44baaec490692b967edd0ce,"javadoc'ed, and with better names",2009-10-20T03:11:19Z,4,195,0
1403,1,0,https://github.com/junit-team/junit4/commit/758ec7fdc2ea8db0c3cb57b83c2a1a069ee214b6,Removed unused import,2009-10-13T02:05:01Z,1,5,0
1509,1,3,https://github.com/junit-team/junit4/commit/1bbab715de4c64943948ecc3739c8d5569378672,CategoriesMark2 reuse code properly from TestClass,2010-02-09T04:10:47Z,3,174,0
1623,1,2,https://github.com/junit-team/junit4/commit/4b549360e08dac944ee34b7c7bf1a95b41f72f35,FailureList isn't public,2009-07-07T01:44:02Z,1,2,0
1637,1,0,https://github.com/junit-team/junit4/commit/870289f3272917f312de6902b8b6bdc43552d4b7,Simplify Filter implementation for backward compatibility,2009-12-22T03:54:05Z,2,100,0
1650,1,3,https://github.com/junit-team/junit4/commit/2f9b53dbecad010dbb7e7cfff3a11476b7d2208a,Simplify Filter implementations,2009-12-22T03:30:10Z,2,26,0
294,1,2,https://github.com/junit-team/junit4/commit/3a5772dab5ce8f3b2879a19009357d425e84400e,StopWatch does not need to be abstract. <enter>  <enter> Fixes #1110.,2015-04-04T18:30:47Z,1,2,0
348,1,0,https://github.com/junit-team/junit4/commit/f851c3ee43e1966903ff66ecda3fa7f66c2d2ecb,"test: no inline comment, comment space",2012-12-11T16:24:29Z,1,8,0
357,1,3,https://github.com/junit-team/junit4/commit/78f5fa85b492353ad062f54d1f0ceec745537761,"no #deleteOnExit, no inline comment, added space in comment",2012-12-11T16:16:25Z,2,4,0
365,1,3,https://github.com/junit-team/junit4/commit/298cc4459cf76298f4b790a903fbdb6e6d20887d,small optimization if-else,2012-12-10T18:41:46Z,1,8,0
409,1,0,https://github.com/junit-team/junit4/commit/96e051b21a8f277c03158c3db32e1b4e4b0389c2,getNanos() is a single thread confinement. Volatiles not needed!,2012-11-20T09:56:55Z,1,4,0
435,1,2,https://github.com/junit-team/junit4/commit/b28fe09d1a54955bed2e4db5352c14fae195a418,fixes for #544 and #545,2012-11-15T17:39:45Z,2,56,0
448,1,3,https://github.com/junit-team/junit4/commit/c4e3854ae71d7dd8b624a977712bee3e29d5bcdd,"Added #finished(long nanos, Description description)",2012-11-19T20:28:17Z,2,41,0
464,1,0,https://github.com/junit-team/junit4/commit/0a2601045f101930d0ca7f31c53b416fafbbe7a7,"fixed Javadoc 'its' <enter> micros -> toMicros, millis -> toMillis, seconds -> toSeconds <enter> fixed Javadoc 3 lines to tab <enter> startTime -> startNanos <enter> endTime -> endNanos <enter> enum SUCCEEDED - > PASSED <enter> equalTo -> is(equalTo)",2012-11-19T07:07:31Z,2,46,0
572,1,0,https://github.com/junit-team/junit4/commit/c236a9e019a814b3542dcfe3a3a61b036c14d252,Improved Test: ParallelMethodTest fails few times,2012-09-20T00:40:46Z,1,38,0
589,1,3,https://github.com/junit-team/junit4/commit/41e5c7ed5f82b5a588828584c3ac765b40a76cea,improved implementation using Executors,2012-09-21T23:26:43Z,1,30,1
1672,1,2,https://github.com/junit-team/junit4/commit/3cd86b7018f2c57f10d671d007d08caa74463c09,Unnecessary array in varargs in AnnotatedBuildrer: Constructor#newInstance(Object ... initargs),2013-06-19T21:45:36Z,1,6,1
19243,5,0,https://github.com/spring-projects/spring-boot/commit/05e6af23cf2e60d5c61388fbb954bd56f00b9f94,Prepend without replacing in HttpMessageConverters <enter>  <enter> It was incorrect to simply replace existing instances because you can't <enter> tell from the instance which media types and java types it supports. This <enter> fix just prepends the custom converters so they get higher priority. <enter>  <enter> Fixes gh-1293,2014-07-28T16:30:34Z,2,29,0
19832,5,0,https://github.com/spring-projects/spring-boot/commit/123ffd736c0a435f24f8d9c647e5d384de8cab4a,Exclude @ManagedResources from Endpoint MBeans <enter>  <enter> If an Endpoint is already @ManagedResource then it doesn't need <enter> an additional (probably wrong) MBEan registration based on the invoke() <enter> method.,2014-06-26T15:11:56Z,3,131,0
21269,5,0,https://github.com/spring-projects/spring-boot/commit/09200361defde95ec48bd9169ab5db7590c9440b,"Align expectations of various JMX configurations <enter>  <enter> They all want to create an MBeanServer and when that happens <enter> user sees no MBeans, or sometimes just one set (Spring Core, <enter> Spring Integration or Spring Boot). To harmonise them we <enter> create a @Bean of type MBeanServer and link to it in the <enter> other autoconfigs <enter>  <enter> Fixes gh-1046",2014-06-06T15:10:56Z,5,92,0
21929,5,0,https://github.com/spring-projects/spring-boot/commit/b0579c1cf38aa6815ee180a2e61640cfbc2447d2,"Ensure JPA vendor properties are period separated <enter>  <enter> If you bind to Map<String,Object> you get a nested Map instead <enter> of period-separated keys. This change just makes JpaProperties <enter> expose a Map<String,String> so the keys are sane. <enter>  <enter> Fixes gh-988",2014-05-30T09:23:14Z,7,51,0
21955,5,0,https://github.com/spring-projects/spring-boot/commit/2b616fb7d94c8ec08ff8d750126d6470649fae72,Extract logic for duplicate file removal so it can be shared <enter>  <enter> .. between Maven and Gradle plugins. Also fixed bug in recursive <enter> scanning logic. <enter>  <enter> Really fixes gh-614,2014-04-02T10:02:06Z,4,173,0
23288,5,0,https://github.com/spring-projects/spring-boot/commit/3d437711363ade1717a7e11b7b781d240bad4983,"Register an AuthenticationManager in security autoconfig <enter>  <enter> This is quite a big step, but I think it helps a lot. Since Spring <enter> Boot always creates an AuthenticationManager if it doesn't find one <enter> already registered, it makes sense to also make it into a @Bean. <enter> Spring Security does not register its AuthenticationManager by <enter> default though, so we have to do that for it if the user has created <enter> one with an @Autowired AuthenticationManagerBuilder, but not registered <enter> it as a @Bean. <enter>  <enter> Having the @Bean (marked @Primary to prevent issues with @Autowired) <enter> makes it easier to reason about what Spring Boot has done for you, and <enter> easier to default in simple use cases to the boot-created <enter> AuthenticationManager. For example, if I want an OAuth2 Authorization <enter> Server with password grant, it makes total sense for the <enter> AuthenticationManager for users to be the same as the @Primary one. <enter> Now it is easy to set that up (just @Autowire it).",2014-03-13T11:51:38Z,3,79,0
23351,5,2,https://github.com/spring-projects/spring-boot/commit/6a10df09333c214dcaa984ff53e9f95c1c49cc58,Fix freeMarker->freemarker,2014-05-15T11:39:23Z,1,2,0
23422,5,0,https://github.com/spring-projects/spring-boot/commit/4d172ca7429bfc15692ce7f1247beeb355faa924,"Remove duplicate resources from classpath <enter>  <enter> We had been making a special case for logback.xml anyway, so <enter> extending that to simply deleting recursively all of <enter> src/main/resources (or equivalent) from target/classes (or <enter> equivalent) seems like it's perfectly justifiable. <enter>  <enter> Fixes gh-451",2014-03-10T16:56:55Z,2,55,0
26265,5,0,https://github.com/spring-projects/spring-boot/commit/c709423ab8e26f10f6734ad645e4996ebb2d7e4e,Typos in Javadocs,2013-12-27T09:19:23Z,2,4,0
27076,5,3,https://github.com/spring-projects/spring-boot/commit/089233e47295c23cd7c7f2c56f50a4fdedab682a,Add SpringApplicationErrorHandler <enter>  <enter> [#48055575] [bs-31] Add hooks for failed application context startup,2013-11-04T16:00:48Z,2,126,0
27710,5,0,https://github.com/spring-projects/spring-boot/commit/c25736d84f92e6d9158927b63e690cb5f2bae65e,Add test for nested properties,2013-08-13T15:13:52Z,1,38,1
1992,1,3,https://github.com/junit-team/junit4/commit/85578d48f6459a05665329faa9b52a861e9142cb,Now sorting tests globally,2008-11-06T20:15:27Z,6,139,0
1993,1,3,https://github.com/junit-team/junit4/commit/d6662fcc06ec7b07c696eb703c47d3731e4e11c7,"Oops, checked in some scaffolding and temporary changes",2008-10-31T00:24:00Z,7,38,0
1995,1,2,https://github.com/junit-team/junit4/commit/df48b66e73c740acb15f065eb7a4bad433930891,"AllTests passes, but Eclipse doesn't cal JUnitCore, so first attempt at dogfooding failed.",2008-10-28T19:50:31Z,2,56,0
2001,1,1,https://github.com/junit-team/junit4/commit/cec4a6baf600b8dee3d1318c242a67b56874288a,*** empty log message ***,2008-09-09T20:57:17Z,1,3,1
2051,1,0,https://github.com/junit-team/junit4/commit/eb2750d861ac1ecf2dbd0425e457fe833468a169,Added Johannes Link's test for running subclasses of Suite,2008-07-01T17:01:37Z,2,52,0
2172,1,3,https://github.com/junit-team/junit4/commit/73015005c155a0a7efdfe9edef87a95bb6fcc2de,Tweaked Theories a bit. It still seems strange that the class runner creates a statement which creates another class runner (or perhaps more class runners?).,2007-10-16T15:36:58Z,1,150,0
2185,1,3,https://github.com/junit-team/junit4/commit/6887479f1b64c5a18f5708ea6905bb59804a9a0f,Simplified Theories. Factored out ignoring violated assumptions into its own Link.,2007-10-09T16:25:42Z,4,32,0
2266,1,3,https://github.com/junit-team/junit4/commit/398bf2652efda067329f9fdedd13cd8e466c3be4,Comparing arrays declared as Object now uses array comparison. There was also a strange change to the .classpath file that I reverted. <enter>   -- Kent,2006-09-30T00:35:00Z,2,14,0
2313,1,2,https://github.com/junit-team/junit4/commit/ece77fa477a6d322bb5b37c7e2367f4c4dfbf9f3,[ 774304 ] Fix for JUnit 3.8.1 does not compile with JDK 1.1,2004-10-23T22:07:48Z,2,7,0
2347,1,0,https://github.com/junit-team/junit4/commit/f41f48d8f0a71620b878617e5fffb4b48c872978,"Reorganized the AssertTest, which had grown unwieldy.",2002-09-01T15:18:57Z,2,195,0
2363,1,2,https://github.com/junit-team/junit4/commit/815f7e7966f2d09382273fe34cf40452c94eb47b,Fixed small comments,2002-06-26T22:33:35Z,1,2,0
2429,1,0,https://github.com/junit-team/junit4/commit/0be4c31f80dc38ddf8decbc8d6d13bd23d3ae8b1,Enhanced missing test.jar error message,2001-10-21T18:44:51Z,1,1,0
56,1,0,https://github.com/junit-team/junit4/commit/467c3f8efe1a87e3029df282e4df60ad98bc4142,Deprecate Assert#assertThat <enter>  <enter> The method 'assertThat' is used for writing assertions with Hamcrest. <enter> Hamcrest is an independent assertion library and contains an own <enter> 'assertThat' method in the class 'org.hamcrest.MatcherAssert'. It is <enter> available both in the old Hamcrest 1.3 release and in the current <enter> Hamcrest 2.1. Therefore the JUnit team recommends to use Hamcrest's own <enter> 'assertThat' directly.,2019-09-26T20:24:47Z,1,6,0
190,1,0,https://github.com/junit-team/junit4/commit/d3d7a8b1389e53055d4de9de3aa319053b4a5524,Identify reflection package jdk.internal.reflect <enter>  <enter> JDK 9 uses classes from the package jdk.internal.reflect instead of <enter> sun.reflect.,2018-02-19T13:20:54Z,1,1,0
211,1,0,https://github.com/junit-team/junit4/commit/3d7de190844d92de87ca197cfd1fce74ae432f0f,Add test for handling InitializationError <enter>  <enter> The code was changed by commit 0804ef4cd09b0e94783a9882c60914e22fca5108 <enter> but unfortunately the test was not part of the commit. The test is based <enter> on Philip Graf's test in pull request #1065. <enter>  <enter> Co-authored-by: Philip Graf <git@acanda.ch>,2018-02-15T10:54:16Z,2,33,0
774,1,0,https://github.com/junit-team/junit4/commit/1ef449139923a22333f262dc8c75fa057903040c,Increase running time of statement. Fixes #963. <enter>  <enter> The time between starting the statement and calling the future is <enter> arbitrary. Now the execution time of the statement is very very long. <enter> This ensures that the statement is not already finished when the <enter> future is called.,2014-07-28T20:33:48Z,1,13,0
893,1,3,https://github.com/junit-team/junit4/commit/a538d25ae50887dc9395f2f59ad5040752c0ec4f,Apply code review.,2012-03-06T18:33:35Z,2,153,0
955,1,0,https://github.com/junit-team/junit4/commit/bfd54d62251a67c6709be3ec4f02a31a02ac5a45,deleted duplicate EventCollector,2011-09-27T03:14:36Z,1,58,0
1065,1,2,https://github.com/junit-team/junit4/commit/bcf4785a8ae0ad21ffefd80dcfbb360621d98806,fixed issue #89 (wrong JavaDoc of Parameterized),2011-07-22T07:44:08Z,1,4,0
1226,1,3,https://github.com/junit-team/junit4/commit/4e482e74f19f2619f940da57e2d7a0f1f70afe17,added Javadoc for RuleFieldValidator,2011-07-13T20:06:01Z,1,25,0
1327,1,0,https://github.com/junit-team/junit4/commit/0c114780df6a4f096493730dd004bccd44b13e15,Throw exception with helpful message if annotated field is not public (fixes issue #260).,2011-07-09T20:14:10Z,2,37,0
1339,1,0,https://github.com/junit-team/junit4/commit/41092ce4e01cc57d8aa1911e2f1169e0f355b1ae,Move TestClassTest to package org.junit.runners.model. <enter>  <enter> It is common to add tests to the same package as the class under test.,2013-10-31T22:54:25Z,2,7,0
1378,1,0,https://github.com/junit-team/junit4/commit/73c15ac3097078d2de1478dfecf4317a616346a3,Fixes #254: replaced @Rule by @ClassRule,2011-07-06T19:55:37Z,1,8,0
1517,1,0,https://github.com/junit-team/junit4/commit/bb13b318cd79a68470e93c79635090c7bb565475,"Revert changes of 128553f. Fixes #687. <enter>  <enter> Still fixes #121, but the original fix was superfluous. Added documentation <enter> about handling assumes and asserts in conjunction with the <enter> ExpectedException rule.",2013-09-03T23:39:32Z,2,175,0
1661,1,3,https://github.com/junit-team/junit4/commit/31c422f63b1b6b930ad4df7a2372a2576cc12094,Rewrite JavaDoc of ExcludeCategories.createFilter(Class<?>...). <enter>  <enter> Remove internal details of the created filter and describe its behaviour instead.,2013-08-06T20:45:03Z,1,4,0
354,1,2,https://github.com/junit-team/junit4/commit/6384edfffe7f8a2850d2bcde9a16a8e780734ebe,fail when AssertionError expected but not thrown <enter>  <enter> When a user expected the production code to throw an AssertionError by <enter> using ExpectedException (together with the #handleAssertionErrors <enter> option) but the code under test didn't do so the test was not failing. <enter> This was because the ExpectedException rule caught its own <enter> AssertionError issued to signal that the expected exception was not <enter> thrown.,2012-12-23T14:12:09Z,2,30,0
7493,4,0,https://github.com/square/okhttp/commit/2d73da131dfa77de81ff8a54831c7385a0ce2d72,fix #1919: PROPFIND request should not redirect to GET request,2015-12-09T08:22:18Z,3,37,0
922,1,2,https://github.com/junit-team/junit4/commit/7924760d2d64f5f7651e9e57d1ca01e1bcce74e0,Following feedback from dsaff,2012-04-06T21:20:45Z,5,103,0
3261,2,0,https://github.com/apache/dubbo/commit/5f19335477a9ea4eb0af0dd0bdbe068b4e309edd,typo for AccessLogFilter (#3633),2019-03-11T07:03:02Z,2,4,1
